first_name,fname,FName,given_name,frst_name,name_first,FirstName,First_Nm,given_nm,fn,last_name,lname,LastName,surname,family_name,lastnme,lst_name,sn,family_nm,customer_id,cust_id,client_id,user_id,account_id,id_customer,custid,ClientID,usr_id,acnt_id,customer_no,cust_no,email,email_address,e_mail,mail_addr,emial,contact_email,email_id,mail,primary_email,phone_number,mobile,tel,phone_no,contact_phone,phn,mobile_number,cell,telephone,created_date,registration_date,signup_date,create_dt,reg_date,date_created,created_on,join_date,address,street_address,addr,location,home_address,street_addr,addrs,status,account_status,user_status,stat,acc_status,amount,total_amount,amt,payment_amount,bill_amt,value,price,notes,description,comment,temp_col,extra_field
David,David,David,David,David,David,David,David,David,David,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,52944,52944,52944,52944,52944,52944,52944,52944,52944,52944,52944,52944,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,david.johnson@example.com,555-4072,555-4072,555-4072,555-4072,555-4072,555-4072,555-4072,555-4072,555-4072,2023-09-19,2023-09-19,2023-09-19,2023-09-19,2023-09-19,2023-09-19,2023-09-19,2023-09-19,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,active,active,active,active,active,3911.1337459266965,3911.1337459266965,3911.1337459266965,3911.1337459266965,3911.1337459266965,3911.1337459266965,3911.1337459266965,Note A,Desc 2,Comment X,49,Y
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,83963,83963,83963,83963,83963,83963,83963,83963,83963,83963,83963,83963,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,frank.smith@example.com,555-2854,555-2854,555-2854,555-2854,555-2854,555-2854,555-2854,555-2854,555-2854,2023-09-20,2023-09-20,2023-09-20,2023-09-20,2023-09-20,2023-09-20,2023-09-20,2023-09-20,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,pending,pending,pending,pending,pending,3529.874114619896,3529.874114619896,3529.874114619896,3529.874114619896,3529.874114619896,3529.874114619896,3529.874114619896,Note B,Desc 1,Comment X,64,X
Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,34285,34285,34285,34285,34285,34285,34285,34285,34285,34285,34285,34285,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,555-5021,555-5021,555-5021,555-5021,555-5021,555-5021,555-5021,555-5021,555-5021,2023-09-21,2023-09-21,2023-09-21,2023-09-21,2023-09-21,2023-09-21,2023-09-21,2023-09-21,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,pending,pending,pending,pending,pending,2237.379546097802,2237.379546097802,2237.379546097802,2237.379546097802,2237.379546097802,2237.379546097802,2237.379546097802,Note B,Desc 2,Comment X,32,Y
Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,47626,47626,47626,47626,47626,47626,47626,47626,47626,47626,47626,47626,eva.davis@example.com,eva.davis@example.com,eva.davis@example.com,eva.davis@example.com,eva.davis@example.com,eva.davis@example.com,eva.davis@example.com,eva.davis@example.com,eva.davis@example.com,555-5662,555-5662,555-5662,555-5662,555-5662,555-5662,555-5662,555-5662,555-5662,2023-09-22,2023-09-22,2023-09-22,2023-09-22,2023-09-22,2023-09-22,2023-09-22,2023-09-22,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,inactive,inactive,inactive,inactive,inactive,4322.438726594103,4322.438726594103,4322.438726594103,4322.438726594103,4322.438726594103,4322.438726594103,4322.438726594103,Note A,Desc 2,Comment X,7,X
Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,52808,52808,52808,52808,52808,52808,52808,52808,52808,52808,52808,52808,alice.brown@example.com,alice.brown@example.com,alice.brown@example.com,alice.brown@example.com,alice.brown@example.com,alice.brown@example.com,alice.brown@example.com,alice.brown@example.com,alice.brown@example.com,555-7514,555-7514,555-7514,555-7514,555-7514,555-7514,555-7514,555-7514,555-7514,2023-09-23,2023-09-23,2023-09-23,2023-09-23,2023-09-23,2023-09-23,2023-09-23,2023-09-23,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,suspended,suspended,suspended,suspended,suspended,2795.119845473376,2795.119845473376,2795.119845473376,2795.119845473376,2795.119845473376,2795.119845473376,2795.119845473376,Note A,Desc 1,Comment Y,21,Y
Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,98464,98464,98464,98464,98464,98464,98464,98464,98464,98464,98464,98464,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,alice.johnson@example.com,555-6031,555-6031,555-6031,555-6031,555-6031,555-6031,555-6031,555-6031,555-6031,2023-09-24,2023-09-24,2023-09-24,2023-09-24,2023-09-24,2023-09-24,2023-09-24,2023-09-24,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,suspended,suspended,suspended,suspended,suspended,2704.1301391160405,2704.1301391160405,2704.1301391160405,2704.1301391160405,2704.1301391160405,2704.1301391160405,2704.1301391160405,Note A,Desc 2,Comment X,20,X
Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,63871,63871,63871,63871,63871,63871,63871,63871,63871,63871,63871,63871,charlie.smith@example.com,charlie.smith@example.com,charlie.smith@example.com,charlie.smith@example.com,charlie.smith@example.com,charlie.smith@example.com,charlie.smith@example.com,charlie.smith@example.com,charlie.smith@example.com,555-3708,555-3708,555-3708,555-3708,555-3708,555-3708,555-3708,555-3708,555-3708,2023-09-25,2023-09-25,2023-09-25,2023-09-25,2023-09-25,2023-09-25,2023-09-25,2023-09-25,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,pending,pending,pending,pending,pending,180.5969520363993,180.5969520363993,180.5969520363993,180.5969520363993,180.5969520363993,180.5969520363993,180.5969520363993,Note B,Desc 1,Comment X,26,Y
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,29198,29198,29198,29198,29198,29198,29198,29198,29198,29198,29198,29198,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,555-8112,555-8112,555-8112,555-8112,555-8112,555-8112,555-8112,555-8112,555-8112,2023-09-26,2023-09-26,2023-09-26,2023-09-26,2023-09-26,2023-09-26,2023-09-26,2023-09-26,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,inactive,inactive,inactive,inactive,inactive,4933.597971982236,4933.597971982236,4933.597971982236,4933.597971982236,4933.597971982236,4933.597971982236,4933.597971982236,Note A,Desc 1,Comment Y,68,Y
Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,29758,29758,29758,29758,29758,29758,29758,29758,29758,29758,29758,29758,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,bob.lee@example.com,555-9393,555-9393,555-9393,555-9393,555-9393,555-9393,555-9393,555-9393,555-9393,2023-09-27,2023-09-27,2023-09-27,2023-09-27,2023-09-27,2023-09-27,2023-09-27,2023-09-27,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,suspended,suspended,suspended,suspended,suspended,623.6243345628374,623.6243345628374,623.6243345628374,623.6243345628374,623.6243345628374,623.6243345628374,623.6243345628374,Note B,Desc 1,Comment X,86,X
Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,25254,25254,25254,25254,25254,25254,25254,25254,25254,25254,25254,25254,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,eva.brown@example.com,555-4507,555-4507,555-4507,555-4507,555-4507,555-4507,555-4507,555-4507,555-4507,2023-09-28,2023-09-28,2023-09-28,2023-09-28,2023-09-28,2023-09-28,2023-09-28,2023-09-28,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,pending,pending,pending,pending,pending,1163.3432530139567,1163.3432530139567,1163.3432530139567,1163.3432530139567,1163.3432530139567,1163.3432530139567,1163.3432530139567,Note A,Desc 2,Comment X,15,Y
David,David,David,David,David,David,David,David,David,David,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,54238,54238,54238,54238,54238,54238,54238,54238,54238,54238,54238,54238,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,david.brown@example.com,555-7456,555-7456,555-7456,555-7456,555-7456,555-7456,555-7456,555-7456,555-7456,2023-09-29,2023-09-29,2023-09-29,2023-09-29,2023-09-29,2023-09-29,2023-09-29,2023-09-29,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,active,active,active,active,active,267.9672178352195,267.9672178352195,267.9672178352195,267.9672178352195,267.9672178352195,267.9672178352195,267.9672178352195,Note B,Desc 2,Comment X,85,X
Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,Johnson,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,11252,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,bob.johnson@example.com,555-5212,555-5212,555-5212,555-5212,555-5212,555-5212,555-5212,555-5212,555-5212,2023-09-30,2023-09-30,2023-09-30,2023-09-30,2023-09-30,2023-09-30,2023-09-30,2023-09-30,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,suspended,suspended,suspended,suspended,suspended,3203.6148045161995,3203.6148045161995,3203.6148045161995,3203.6148045161995,3203.6148045161995,3203.6148045161995,3203.6148045161995,Note A,Desc 1,Comment Y,79,X
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,49764,49764,49764,49764,49764,49764,49764,49764,49764,49764,49764,49764,frank.lee@example.com,frank.lee@example.com,frank.lee@example.com,frank.lee@example.com,frank.lee@example.com,frank.lee@example.com,frank.lee@example.com,frank.lee@example.com,frank.lee@example.com,555-8970,555-8970,555-8970,555-8970,555-8970,555-8970,555-8970,555-8970,555-8970,2023-10-01,2023-10-01,2023-10-01,2023-10-01,2023-10-01,2023-10-01,2023-10-01,2023-10-01,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,inactive,inactive,inactive,inactive,inactive,1131.2588730936732,1131.2588730936732,1131.2588730936732,1131.2588730936732,1131.2588730936732,1131.2588730936732,1131.2588730936732,Note B,Desc 2,Comment X,86,X
Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,87709,87709,87709,87709,87709,87709,87709,87709,87709,87709,87709,87709,grace.brown@example.com,grace.brown@example.com,grace.brown@example.com,grace.brown@example.com,grace.brown@example.com,grace.brown@example.com,grace.brown@example.com,grace.brown@example.com,grace.brown@example.com,555-9766,555-9766,555-9766,555-9766,555-9766,555-9766,555-9766,555-9766,555-9766,2023-10-02,2023-10-02,2023-10-02,2023-10-02,2023-10-02,2023-10-02,2023-10-02,2023-10-02,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,456 Oak Ave,inactive,inactive,inactive,inactive,inactive,908.2520829888903,908.2520829888903,908.2520829888903,908.2520829888903,908.2520829888903,908.2520829888903,908.2520829888903,Note A,Desc 2,Comment Y,92,X
David,David,David,David,David,David,David,David,David,David,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,47441,47441,47441,47441,47441,47441,47441,47441,47441,47441,47441,47441,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,555-1536,555-1536,555-1536,555-1536,555-1536,555-1536,555-1536,555-1536,555-1536,2023-10-03,2023-10-03,2023-10-03,2023-10-03,2023-10-03,2023-10-03,2023-10-03,2023-10-03,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,inactive,inactive,inactive,inactive,inactive,451.8923652739745,451.8923652739745,451.8923652739745,451.8923652739745,451.8923652739745,451.8923652739745,451.8923652739745,Note A,Desc 2,Comment X,14,X
Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,63682,63682,63682,63682,63682,63682,63682,63682,63682,63682,63682,63682,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,grace.smith@example.com,555-2625,555-2625,555-2625,555-2625,555-2625,555-2625,555-2625,555-2625,555-2625,2023-10-04,2023-10-04,2023-10-04,2023-10-04,2023-10-04,2023-10-04,2023-10-04,2023-10-04,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,active,active,active,active,active,525.5116960488382,525.5116960488382,525.5116960488382,525.5116960488382,525.5116960488382,525.5116960488382,525.5116960488382,Note A,Desc 2,Comment X,27,Y
Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,69494,69494,69494,69494,69494,69494,69494,69494,69494,69494,69494,69494,charlie.davis@example.com,charlie.davis@example.com,charlie.davis@example.com,charlie.davis@example.com,charlie.davis@example.com,charlie.davis@example.com,charlie.davis@example.com,charlie.davis@example.com,charlie.davis@example.com,555-8973,555-8973,555-8973,555-8973,555-8973,555-8973,555-8973,555-8973,555-8973,2023-10-05,2023-10-05,2023-10-05,2023-10-05,2023-10-05,2023-10-05,2023-10-05,2023-10-05,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,suspended,suspended,suspended,suspended,suspended,2927.506795208518,2927.506795208518,2927.506795208518,2927.506795208518,2927.506795208518,2927.506795208518,2927.506795208518,Note B,Desc 1,Comment Y,40,Y
Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Charlie,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,91317,91317,91317,91317,91317,91317,91317,91317,91317,91317,91317,91317,charlie.lee@example.com,charlie.lee@example.com,charlie.lee@example.com,charlie.lee@example.com,charlie.lee@example.com,charlie.lee@example.com,charlie.lee@example.com,charlie.lee@example.com,charlie.lee@example.com,555-9577,555-9577,555-9577,555-9577,555-9577,555-9577,555-9577,555-9577,555-9577,2023-10-06,2023-10-06,2023-10-06,2023-10-06,2023-10-06,2023-10-06,2023-10-06,2023-10-06,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,suspended,suspended,suspended,suspended,suspended,3444.1572506743114,3444.1572506743114,3444.1572506743114,3444.1572506743114,3444.1572506743114,3444.1572506743114,3444.1572506743114,Note A,Desc 2,Comment X,58,X
Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Alice,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,75215,75215,75215,75215,75215,75215,75215,75215,75215,75215,75215,75215,alice.lee@example.com,alice.lee@example.com,alice.lee@example.com,alice.lee@example.com,alice.lee@example.com,alice.lee@example.com,alice.lee@example.com,alice.lee@example.com,alice.lee@example.com,555-9070,555-9070,555-9070,555-9070,555-9070,555-9070,555-9070,555-9070,555-9070,2023-10-07,2023-10-07,2023-10-07,2023-10-07,2023-10-07,2023-10-07,2023-10-07,2023-10-07,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,active,active,active,active,active,1992.9211524373611,1992.9211524373611,1992.9211524373611,1992.9211524373611,1992.9211524373611,1992.9211524373611,1992.9211524373611,Note B,Desc 1,Comment X,28,Y
Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Grace,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,Davis,88587,88587,88587,88587,88587,88587,88587,88587,88587,88587,88587,88587,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,grace.davis@example.com,555-9666,555-9666,555-9666,555-9666,555-9666,555-9666,555-9666,555-9666,555-9666,2023-10-08,2023-10-08,2023-10-08,2023-10-08,2023-10-08,2023-10-08,2023-10-08,2023-10-08,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,suspended,suspended,suspended,suspended,suspended,2404.6864371444453,2404.6864371444453,2404.6864371444453,2404.6864371444453,2404.6864371444453,2404.6864371444453,2404.6864371444453,Note B,Desc 1,Comment Y,26,X
Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Frank,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,Brown,16949,16949,16949,16949,16949,16949,16949,16949,16949,16949,16949,16949,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,frank.brown@example.com,555-9609,555-9609,555-9609,555-9609,555-9609,555-9609,555-9609,555-9609,555-9609,2023-10-09,2023-10-09,2023-10-09,2023-10-09,2023-10-09,2023-10-09,2023-10-09,2023-10-09,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,active,active,active,active,active,3432.9790025550906,3432.9790025550906,3432.9790025550906,3432.9790025550906,3432.9790025550906,3432.9790025550906,3432.9790025550906,Note A,Desc 2,Comment Y,63,Y
Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Eva,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,Lee,65393,65393,65393,65393,65393,65393,65393,65393,65393,65393,65393,65393,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,eva.lee@example.com,555-7490,555-7490,555-7490,555-7490,555-7490,555-7490,555-7490,555-7490,555-7490,2023-10-10,2023-10-10,2023-10-10,2023-10-10,2023-10-10,2023-10-10,2023-10-10,2023-10-10,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,123 Main St,active,active,active,active,active,96.72515302554339,96.72515302554339,96.72515302554339,96.72515302554339,96.72515302554339,96.72515302554339,96.72515302554339,Note A,Desc 1,Comment Y,66,Y
David,David,David,David,David,David,David,David,David,David,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,83553,83553,83553,83553,83553,83553,83553,83553,83553,83553,83553,83553,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,david.smith@example.com,555-4600,555-4600,555-4600,555-4600,555-4600,555-4600,555-4600,555-4600,555-4600,2023-10-11,2023-10-11,2023-10-11,2023-10-11,2023-10-11,2023-10-11,2023-10-11,2023-10-11,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,789 Pine Rd,active,active,active,active,active,1622.4219787806899,1622.4219787806899,1622.4219787806899,1622.4219787806899,1622.4219787806899,1622.4219787806899,1622.4219787806899,Note A,Desc 2,Comment Y,25,Y
Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Bob,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,Smith,16941,16941,16941,16941,16941,16941,16941,16941,16941,16941,16941,16941,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,bob.smith@example.com,555-7783,555-7783,555-7783,555-7783,555-7783,555-7783,555-7783,555-7783,555-7783,2023-10-12,2023-10-12,2023-10-12,2023-10-12,2023-10-12,2023-10-12,2023-10-12,2023-10-12,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,101 Elm Ln,inactive,inactive,inactive,inactive,inactive,4865.757762871029,4865.757762871029,4865.757762871029,4865.757762871029,4865.757762871029,4865.757762871029,4865.757762871029,Note B,Desc 2,Comment Y,3,Y
